Pool,Loan,Price,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary
pool_85,103502414,135359.981754067,129750,636,24.85,0,0,1,1
pool_85,3000269702,132324.345061952,129750,703,29.548,0,0,0,0
pool_85,3000583211,87934.9420150684,85000,780,35.18,0,0,0,0
pool_85,3000595205,144887.781950685,140000,732,34.453,0,0,0,1
pool_85,3000595856,128675.042756849,125000,688,43.302,0,0,1,1
pool_85,3000601280,89440.0622097535,86400,814,39.407,0,0,0,1
pool_85,3000602950,81722.0335917808,80000,655,31.875,0,0,1,0
pool_85,600144462,147001.247430685,142000,778,18.366,0,0,0,1
pool_85,600145879,135162.257641342,132546,794,43.077,0,0,0,0
pool_85,600145881,132641.464098803,130074,794,43.076,0,0,0,0
pool_86,103337294,142063.110078714,138000,674,43.73,0,0,1,1
pool_86,103392396,108360.205277555,106000,646,30.142,0,0,0,1
pool_86,103419765,122313.98216052,120000,667,40.239,0,1,1,1
pool_86,103447847,132991.218174471,129000,715,43.711,0,0,1,1
pool_86,103451442,151865.898349136,150000,778,18.936,0,0,0,0
pool_86,103475750,127275.001036644,123500,621,40.854,0,0,1,1
pool_86,103483586,103621.805315242,100000,719,47.183,0,0,1,1
pool_86,103499934,105444.496677413,102000,802,40.559,0,0,0,1
pool_86,3000595205,144735.095750518,140000,732,34.453,0,0,0,1
pool_86,3000595856,128351.61392145,125000,688,43.302,0,0,1,1
pool_86,3000601280,89176.3348387254,86400,814,39.407,0,0,0,1
pool_86,600144462,146737.859570516,142000,778,18.366,0,0,0,1
pool_86,600145879,134774.406899384,132546,794,43.077,0,0,0,0
pool_86,600145881,132260.518394447,130074,794,43.076,0,0,0,0
pool_87,103434176,140787.284523493,135500,756,48.089,0,0,1,1
pool_87,103488238,136913.833944657,132000,725,42.179,0,0,1,1
pool_87,103502414,133983.592529691,129750,636,24.85,0,0,1,1
pool_87,3000583211,86932.7528650688,85000,780,35.18,0,0,0,0
pool_87,3000602950,81010.4253917808,80000,655,31.875,0,0,1,0
pool_88,103434176,141419.293258493,135500,756,48.089,0,0,1,1
pool_88,103453866,137098.292098411,133600,649,28.662,0,0,1,1
pool_88,103475534,108283.221393973,104000,690,38.482,0,0,1,1
pool_88,103488238,137436.396384657,132000,725,42.179,0,0,1,1
pool_88,103502414,134444.980537192,129750,636,24.85,0,0,1,1
pool_88,3000583211,87176.3170150684,85000,780,35.18,0,0,0,0
pool_88,3000602950,81157.8709917808,80000,655,31.875,0,0,1,0
pool_89,103392396,108965.012166849,106000,646,30.142,0,0,0,1
pool_89,103419765,122620.876569863,120000,667,40.239,0,1,1,1
pool_89,103423456,107752.295036301,105000,685,47.642,0,0,1,1
pool_89,103426481,161534.35730889,159300,792,42.592,0,0,0,1
pool_89,103428464,139478.837924246,139000,811,49.591,0,0,1,0
pool_89,103430834,165989.638513151,162000,659,37.495,0,0,1,1
pool_89,103433164,152101.65889726,150000,739,40.893,0,1,1,1
pool_89,103433722,153107.793215055,150300,790,27.528,0,0,0,1
pool_89,103437730,174505.646473972,170000,653,40.257,0,0,1,1
pool_89,103438516,154450.580610411,152000,752,23.935,0,0,1,1
pool_89,103442260,176981.347591165,173500,752,26.35,0,0,0,1
pool_89,103445969,145227.786559727,142000,794,47.513,0,0,0,1
pool_89,103446194,156553.712523082,154500,691,35.161,0,0,1,1
pool_89,103448147,157218.130924267,153550,760,26.997,0,1,0,1
pool_89,103448211,158469.630880603,154800,641,45.192,0,0,0,1
pool_89,103451442,153165.858349316,150000,778,18.936,0,0,0,0
pool_89,103452457,102370.261390822,101000,690,34.719,0,0,1,1
pool_89,103453931,136139.72343411,133000,772,23.422,0,0,0,1
pool_89,103454403,141905.616576658,139200,629,30.975,0,0,0,1
pool_89,103456456,169186.651846302,166000,800,35.398,0,0,0,1
pool_89,103457617,162179.857490411,160000,761,41.992,0,0,1,1
pool_89,103458889,156351.444860548,154000,712,38.221,0,0,1,1
pool_89,103459297,166999.225193713,163700,772,29.317,0,0,1,1
pool_89,103465183,163350.928544356,158600,781,35.243,0,0,0,1
pool_89,103465344,165418.817138699,162500,779,29.502,0,0,0,1
pool_89,103468671,169460.217964931,168000,737,45.315,0,0,1,1
pool_89,103468951,168202.357825665,162450,681,44.566,0,0,0,1
pool_89,103469329,137130.06309748,133200,638,35.065,0,0,0,1
pool_89,103473466,167855.004894794,164000,774,24.124,0,0,1,1
pool_89,103473700,160851.59455904,157000,750,42.478,0,0,1,1
pool_89,103474437,141127.056742602,137000,792,47.546,0,0,0,1
pool_89,103475418,175041.886439726,170000,817,34.504,0,0,0,1
pool_89,103479237,157554.496595753,153000,694,44.4,0,0,0,1
pool_89,103479726,160984.386571781,158000,767,15.683,0,0,0,1
pool_89,103480530,173696.720412193,173000,793,45.506,0,1,1,0
pool_89,103480676,149883.246641644,148000,693,43.173,0,0,1,1
pool_89,103483586,103000.485383562,100000,719,47.183,0,0,1,1
pool_89,103488104,80432.1887452056,80000,691,39.5,0,0,1,1
pool_89,103492064,153408.471426917,150500,757,39.586,0,0,0,1
pool_89,103496368,101772.025931507,100000,670,22.468,0,0,0,1
pool_89,103498088,153007.77889726,150000,810,27.202,0,0,0,1
pool_89,103499370,159868.587368219,156000,764,33.203,0,0,1,1
pool_89,103499934,105923.232477534,102000,802,40.559,0,0,0,1
pool_89,103508640,148618.321030027,146400,780,34.776,0,0,1,1
pool_89,3000406362,119479.652023562,116000,763,40.934,0,0,0,0
pool_89,3000566119,143209.683268494,140000,766,15.101,0,0,0,1
pool_89,3000567067,70783.7105745069,69700,811,13.456,0,0,0,1
pool_89,3000587258,172725.89137411,169000,757,40.028,0,0,1,1
pool_89,3000591141,76831.2715170549,75500,803,23.164,0,0,0,1
pool_89,3000592671,75746.1167157532,75000,667,32.112,0,0,1,1
pool_89,3000593011,78730.410336849,77000,718,41.36,0,0,0,1
pool_89,3000594047,173813.262099041,169000,729,39.742,0,1,1,1
pool_89,3000595205,145561.199750686,140000,732,34.453,0,0,0,1
pool_89,3000595859,125442.109172261,122500,750,17.582,0,0,0,1
pool_89,3000595866,102506.46930137,100000,761,44.275,0,0,1,1
pool_89,3000596763,134742.270524247,131000,748,43.017,0,0,1,1
pool_89,3000598292,179204.611674657,175000,811,18.936,0,0,0,1
pool_89,3000600862,108114.452607534,105000,764,20.388,0,0,0,1
pool_89,3000601280,89597.1424977536,86400,814,39.407,0,0,0,1
pool_89,3200056739,111357.144580933,108356,769,30.625,0,0,0,0
pool_89,3200059033,128641.538818494,125000,779,17.038,0,0,0,1
pool_89,3200063775,154513.606582193,150000,789,17.018,0,0,0,1
pool_89,3200064441,178901.405987976,174660,748,39.874,0,0,0,1
pool_89,600140304,128760.79885274,125000,747,14.855,0,0,0,1
pool_89,600141162,165800.846636301,165000,704,41.14,0,0,0,0
pool_89,600142777,104331.285501083,102300,762,24.933,0,0,1,1
pool_89,600144462,147559.085370685,142000,778,18.366,0,0,0,1
pool_89,600145424,140222.767715137,138500,724,42.557,0,1,1,1
pool_89,600145598,174676.890311781,172000,755,41.241,0,0,1,1
pool_89,600145879,135356.239605892,132546,794,43.077,0,0,0,0
pool_89,600145881,132831.548522752,130074,794,43.076,0,0,0,0
pool_89,600145884,168314.969050032,164799,794,43.076,0,0,0,0
pool_89,600147650,94412.4997163016,93000,810,41.534,0,0,0,0
pool_9,103337294,142605.553878842,138000,674,43.73,0,0,1,1
pool_9,103382628,298658.210999179,293200,775,42.039,0,0,0,1
pool_9,103390162,198131.555118576,200001,783,29.051,0,0,0,1
pool_9,103391560,473799.473246233,480500,658,46.45,0,0,1,1
pool_9,103391895,405791.324657536,400000,766,44.897,0,0,1,1
pool_9,103392396,109235.78804685,106000,646,30.142,0,0,0,1
pool_9,103392707,251378.442122741,245000,787,35.799,0,0,1,1
pool_9,103395621,241870.607096438,236500,671,49.493,0,0,1,1
pool_9,103396931,400839.860769317,395000,771,28.57,0,0,1,0
pool_9,103397099,174812.261390344,169498,758,40.07,0,1,1,1
pool_9,103397626,330485.648135617,322000,752,26.25,0,1,1,1
pool_9,103399170,228424.598431508,226000,693,38.412,0,1,0,1
pool_9,103401284,126642.404325491,125103,779,38.486,0,0,0,1
pool_9,103401398,256909.910225754,254400,777,40.691,0,0,1,1
pool_9,103402413,590544.812311646,585000,762,45.674,0,0,1,1
pool_9,103402455,481161.775298629,470000,663,40.24,0,0,1,1
pool_9,103402475,380688.178719451,370500,777,34.704,0,0,0,1
pool_9,103402686,161558.871538192,158400,704,36.902,0,0,1,1
pool_9,103403165,434292.417414219,423695,738,39.596,0,1,1,1
pool_9,103403998,268151.765575343,260000,691,47.851,0,0,1,1
pool_9,103407768,175749.021157398,170200,782,49.306,0,0,0,1
pool_9,103408926,86017.0546896577,83100,683,36.032,0,0,0,1
pool_9,103409002,577791.899065069,581000,699,50.394,1,1,0,0
pool_9,103409533,134224.608819113,129400,753,43.135,0,0,0,1
pool_9,103411641,367526.367024656,360000,743,49.01,0,0,1,1
pool_9,103411781,467871.712685591,456000,672,41.569,0,0,0,1
pool_9,103412918,234166.022741167,228455,727,27.747,0,0,0,1
pool_9,103415935,222978.221545069,223000,742,23.743,0,0,0,1
pool_9,103416586,399425.593692535,403500,703,31.246,0,0,1,1
pool_9,103416770,588843.604461548,594100,691,48.497,1,1,1,1
pool_9,103417629,409729.216669151,417600,700,49.782,0,0,1,1
pool_9,103417902,321937.630465754,320000,762,37.984,0,0,1,1
pool_9,103418846,616939.743019316,617000,795,43.812,1,1,0,1
pool_9,103419317,200230.467753424,200000,725,45.091,0,1,1,1
pool_9,103419571,193463.651382054,193000,753,28.915,0,0,0,1
pool_9,103419765,123104.829459863,120000,667,40.239,0,1,1,1
pool_9,103419785,484302.697781857,484350,727,18.506,0,0,0,1
pool_9,103420804,179494.158855821,176250,798,23.763,0,0,1,1
pool_9,103421506,281129.738505206,278400,780,42.685,0,0,0,1
pool_9,103421508,150227.251000103,145000,700,49.574,0,0,1,1
pool_9,103421732,169475.390507311,165000,680,37.611,0,0,1,1
pool_9,103422272,282677.459532328,282000,794,41.052,0,0,0,1
pool_9,103422386,277026.612884384,281000,781,47.863,0,0,1,1
pool_9,103423137,386640.741273288,381000,695,28.571,0,0,0,1
pool_9,103423319,156649.497196471,152880,694,37.166,0,0,0,1
pool_9,103423456,107881.448936302,105000,685,47.642,0,0,1,1
pool_9,103423917,324938.503781507,319000,779,33.099,0,0,0,1
pool_9,103424027,493427.502835619,484000,786,34.411,0,0,1,1
pool_9,103424320,304485.408646437,303000,775,40.692,0,0,0,1
pool_9,103424434,227118.076686028,224000,776,37.873,0,1,0,1
pool_9,103424716,287003.332293233,280000,720,29.437,0,0,1,1
pool_9,103425210,182230.06744274,178000,744,35.336,0,0,0,0
pool_9,103425481,439940.250104179,431900,775,6.255,0,0,0,1
pool_9,103425640,431477.727713014,435000,768,47.774,0,1,1,1
pool_9,103425788,273845.002814726,270500,743,39.711,0,0,1,1
pool_9,103425841,215049.565725664,215000,697,48.9,0,0,1,0
pool_9,103426139,307990.554037671,305000,771,25.878,0,0,0,1
pool_9,103426244,192203.895631918,189400,771,31.337,0,0,0,1
pool_9,103426469,428780.761528766,420000,773,48.69,0,0,1,1
pool_9,103426481,161668.153690891,159300,792,42.592,0,0,0,1
pool_9,103426797,256352.927823288,258000,785,50.409,0,0,1,0
pool_9,103427209,262874.324753425,260000,745,47.765,0,0,1,1
pool_9,103427238,423108.334891096,419000,723,29.321,0,0,0,1
pool_9,103427249,366701.759753425,360000,720,43.154,0,0,0,1
pool_9,103427308,368482.920503426,361000,794,22.825,0,0,0,1
pool_9,103427331,204008.358906028,202000,797,47.978,0,0,0,0
pool_9,103427567,327345.016132192,327000,747,44.932,0,0,1,1
pool_9,103428104,332998.056938437,332200,772,47,0,0,0,1
pool_9,103428417,528887.131405732,519419,740,20.602,1,1,0,1
pool_9,103428464,139513.239544247,139000,811,49.591,0,0,1,0
pool_9,103428520,234072.82106863,231800,808,36.457,0,1,0,1
pool_9,103428554,255974.998724384,256000,810,20.369,0,0,0,1
pool_9,103428961,182943.530013699,180000,738,40.673,0,0,1,1
pool_9,103429102,392961.61913548,393000,777,35.587,0,0,0,1
pool_9,103429505,253891.469693836,255000,770,28.211,0,0,0,1
pool_9,103429553,281372.654854794,280000,703,19.833,0,0,0,1
pool_9,103430032,346815.725617397,342600,798,19.895,0,0,0,1
pool_9,103430046,260624.608079451,260000,798,23.347,0,1,0,1
pool_9,103430102,114428.550011137,111300,789,27.416,0,0,0,1
pool_9,103430210,132955.851904315,129700,719,33.171,0,0,0,1
pool_9,103430265,195763.992826987,191000,669,21.26,0,1,1,1
pool_9,103430326,333942.544984452,330700,796,28.319,0,0,0,0
pool_9,103430731,127434.78895548,125000,767,26.83,0,0,1,1
pool_9,103430828,274746.328832963,273406,809,39.283,0,1,0,1
pool_9,103430834,166040.664073151,162000,659,37.495,0,0,1,1
pool_9,103430989,347220.64765548,343000,801,47.798,0,0,0,1
pool_9,103431066,298938.552438699,289500,801,40.687,0,1,0,1
pool_9,103431488,241195.895535247,233900,773,29.059,0,0,0,1
pool_9,103431648,557019.36654904,548000,711,31.243,1,1,0,1
pool_9,103432033,216694.46123631,211388,708,37.543,0,0,0,1
pool_9,103432290,183746.392643568,182850,791,31.324,0,0,0,1
pool_9,103432395,550343.776886987,545000,752,45.965,1,0,0,1
pool_9,103432576,246530.399159935,239400,703,34.648,0,0,0,1
pool_9,103432765,187326.95721863,188000,708,44.666,0,0,1,1
pool_9,103432918,259974.608079452,260000,793,41.854,0,0,0,1
pool_9,103432930,320805.74031781,315000,763,43.62,0,0,0,0
pool_9,103433084,509173.893940617,510500,786,48.681,1,1,0,1
pool_9,103433094,250721.641465891,243000,769,22.365,0,0,1,1
pool_9,103433103,529067.954401286,527800,781,38.686,1,1,0,1
pool_9,103433164,152229.899897261,150000,739,40.893,0,1,1,1
pool_9,103433476,268767.002777055,265500,764,46.115,0,1,0,1
pool_9,103433499,201340.105753424,200000,775,16.542,0,0,0,1
pool_9,103433694,399843.932931507,400000,770,25.007,0,0,0,1
pool_9,103433722,153097.984697055,150300,790,27.528,0,0,0,1
pool_9,103433757,186747.987349452,187000,778,39.786,0,0,0,1
pool_9,103434116,408394.443177533,402000,776,34.19,0,1,1,1
pool_9,103434507,263885.37984863,261000,768,20.737,0,0,1,1
pool_9,103434609,250986.982231233,246400,761,36.737,0,0,0,1
pool_9,103434774,389961.912119178,390000,729,37.393,0,0,0,1
pool_9,103434818,377352.419662603,379000,710,42.991,0,1,0,1
pool_9,103434944,236885.408965343,239000,771,30.859,0,0,1,1
pool_9,103435202,400872.81770137,396000,796,12.898,0,0,0,1
pool_9,103435216,248495.608515754,247000,756,44.208,0,0,1,1
pool_9,103435271,496754.825147946,484000,755,28.717,0,0,1,0
pool_9,103435321,258244.262845891,253000,778,35.687,0,0,0,1
pool_9,103435403,248948.269834522,240000,761,30.54,0,0,0,0
pool_9,103435458,222628.041531288,218400,756,49.743,0,0,1,1
pool_9,103435521,390981.716796713,392000,721,44.001,0,0,0,1
pool_9,103435539,535882.363613016,525000,702,37.261,1,0,0,1
pool_9,103435638,331912.088164521,337000,703,43.83,0,0,1,1
pool_9,103435834,375565.190321233,371000,760,36.174,0,0,0,1
pool_9,103436188,369949.426317466,372500,761,35.241,0,0,0,1
pool_9,103436414,375016.465350001,365000,746,51.44,0,1,0,1
pool_9,103436497,256039.803401918,258000,705,40.039,0,0,0,1
pool_9,103436552,309833.532765755,302800,804,19.724,0,0,0,1
pool_9,103436757,194134.560252212,191462,723,41.158,0,0,1,1
pool_9,103436796,296521.574532536,290500,738,41.845,0,0,0,1
pool_9,103437565,428375.795745206,420000,698,46.638,0,0,1,0
pool_9,103437585,199478.065414657,199000,785,32.299,0,0,0,1
pool_9,103437662,289943.477609589,290000,717,24.689,0,0,1,1
pool_9,103437730,174823.508401472,170000,653,40.257,0,0,1,1
pool_9,103437773,243552.982849315,240000,751,44.782,0,0,0,1
pool_9,103437831,509949.779423358,508777,717,41.313,1,0,0,1
pool_9,103438180,204708.128163835,202000,719,28.099,0,0,1,1
pool_9,103438256,285684.666548629,285000,793,42.588,0,0,0,1
pool_9,103438258,254676.713180797,255340,731,44.64,0,0,0,1
pool_9,103438261,207551.435247945,208500,769,48.378,0,0,1,1
pool_9,103438516,154417.79941041,152000,752,23.935,0,0,1,1
pool_9,103438601,467755.849849315,468000,713,44.335,0,0,1,1
pool_9,103438771,248648.269834522,240000,739,49.414,0,0,1,1
pool_9,103438922,201482.870092191,201000,794,29.941,0,0,0,1
pool_9,103439040,204924.16181089,206500,780,30.662,0,0,0,1
pool_9,103439110,265305.369773287,265000,703,31.201,0,1,1,1
pool_9,103439428,248104.553420548,246000,666,44.045,0,0,1,1
pool_9,103439479,532229.865744521,533000,695,44.712,1,0,1,1
pool_9,103439527,249863.351763288,249600,745,29.486,0,0,1,1
pool_9,103439948,293205.977609589,290000,713,32.889,0,1,1,1
pool_9,103440403,181200.181793074,175746,793,31.521,0,0,1,1
pool_9,103440624,316038.27660959,310000,804,34.775,0,0,1,1
pool_9,103440828,235181.08081387,231750,775,22.197,0,1,0,1
pool_9,103440891,289338.423073435,288645,791,21.413,0,0,0,1
pool_9,103441100,265939.605614467,257000,753,40.137,0,0,0,1
pool_9,103441228,390794.571844521,387000,808,32.31,0,0,0,1
pool_9,103441261,298715.896952602,298000,744,43.776,0,1,0,1
pool_9,103441351,591662.887752603,598000,772,36.408,1,0,0,1
pool_9,103441520,248305.876470411,242250,737,49.774,0,0,0,1
pool_9,103441836,206720.54186,204400,700,45.599,0,0,1,1
pool_9,103441864,290000.62412,292000,749,33.232,0,0,0,1
pool_9,103441930,230987.09106411,224000,700,37.423,0,0,0,1
pool_9,103442017,234802.06386863,231800,773,32.81,0,0,0,1
pool_9,103442037,485513.572781855,484350,737,18.352,0,1,0,1
pool_9,103442168,241411.991837672,237000,676,42.161,0,0,0,1
pool_9,103442260,176729.875881165,173500,752,26.35,0,0,0,1
pool_9,103442270,255730.883991781,252000,776,41.692,0,1,0,1
pool_9,103442290,231389.447843836,228000,756,30.669,0,0,1,1
pool_9,103442292,237891.697373288,235000,750,44.797,0,0,0,1
pool_9,103442420,309509.920340273,308000,798,37.962,0,1,0,1
pool_9,103442430,284549.568263013,280000,748,45.291,0,1,1,1
pool_9,103442495,200588.767554083,193500,770,36.706,0,0,0,1
pool_9,103442619,582943.063501233,583000,752,32.246,1,1,0,1
pool_9,103442632,175808.840291096,175000,751,46.441,0,0,1,0
pool_9,103442751,487594.452988836,488300,763,36.61,1,1,0,1
pool_9,103442854,356765.15447211,356800,741,46.174,0,0,0,1
pool_9,103442856,199438.413973479,196800,734,50.227,0,0,1,1
pool_9,103442893,159701.466869856,161739,707,21.125,0,0,0,1
pool_9,103443122,204229.184326712,203000,779,42.619,0,0,1,1
pool_9,103443138,205488.474164384,200000,744,44.952,0,0,1,1
pool_9,103443147,332242.448734248,325000,686,38.443,0,0,0,1
pool_9,103443231,461234.812382877,465000,736,49.141,0,0,1,1
pool_9,103443241,272041.492648356,269400,722,38.356,0,0,0,1
pool_9,103443385,531619.706830687,517500,800,26.429,0,1,0,1
pool_9,103443420,240813.528631015,233000,660,49.447,0,0,1,1
pool_9,103443444,314845.825786987,311000,766,19.323,0,0,1,1
pool_9,103443548,167780.899732877,166000,721,44.974,0,0,1,1
pool_9,103443660,246511.12083322,243500,790,41.542,0,0,1,1
pool_9,103443682,115090.602656438,112000,740,26.496,0,0,1,1
pool_9,103443706,265839.303561781,267000,769,44.933,0,1,0,1
pool_9,103443778,308753.054037671,305000,816,19.322,0,0,0,1
pool_9,103443810,241841.170659178,244000,817,48.491,0,0,1,1
pool_9,103443817,412434.699224658,412000,740,30.441,0,1,1,1
pool_9,103443822,210065.944857877,207500,763,23.158,0,0,1,1
pool_9,103443862,380300.420902519,379389,779,26.338,0,0,0,1
pool_9,103443999,298162.308180822,296000,737,31.74,0,0,0,1
pool_9,103444094,242422.407665096,244000,676,37.355,0,0,1,1
pool_9,103444125,223873.843490959,228000,783,39.58,0,0,1,1
pool_9,103444286,228832.08424613,224650,752,21.541,0,0,0,1
pool_9,103444291,202211.019041096,200000,746,34.159,0,1,1,1
pool_9,103444429,232187.676612055,229000,753,44.075,0,0,0,1
pool_9,103444518,200864.494888931,200400,742,31.854,0,0,1,1
pool_9,103444606,385441.294467945,376500,747,43.967,0,1,0,1
pool_9,103444615,504409.702596167,496500,720,48.932,1,0,0,1
pool_9,103444617,201115.405795068,204000,785,43.466,0,0,1,1
pool_9,103444630,236422.947373288,235000,772,49.217,0,0,1,1
pool_9,103444739,215247.752834931,215000,793,37.387,0,0,1,1
pool_9,103444862,385374.948635704,379875,779,28.461,0,0,1,1
pool_9,103445039,203724.218479013,200001,801,49.805,0,0,0,1
pool_9,103445055,282677.459532328,282000,741,17.638,0,1,0,1
pool_9,103445094,188288.747708219,186000,796,40.322,0,0,0,1
pool_9,103445124,323937.630465754,320000,792,36.615,0,0,0,1
pool_9,103445258,156423.102903575,158700,702,36.653,0,0,0,1
pool_9,103445284,202562.249550617,200100,773,38.918,0,0,0,1
pool_9,103445689,277721.372479125,272000,736,35.34,0,0,1,1
pool_9,103445744,192571.548266631,186400,762,47.902,0,0,0,1
pool_9,103445764,298427.113276028,297000,700,39.447,0,0,0,1
pool_9,103445810,189791.504347027,191100,768,30.173,0,0,0,1
pool_9,103445969,145501.233659726,142000,794,47.513,0,0,0,1
pool_9,103445973,249027.053420548,246000,772,40.898,0,0,0,1
pool_9,103446019,226362.396421233,225000,743,43.405,0,0,1,1
pool_9,103446034,168956.580139063,163500,663,31.058,0,0,1,1
pool_9,103446037,214081.055852055,216000,794,38.717,0,0,1,0
pool_9,103446152,399740.669025487,401486,806,49.583,0,1,0,1
pool_9,103446194,156571.315848082,154500,691,35.161,0,0,1,1
pool_9,103446342,161278.279475123,162800,727,43.046,0,0,0,1
pool_9,103446434,375258.550511644,373000,764,33.154,0,1,1,1
pool_9,103446438,538290.055917943,537000,693,45.176,1,1,0,1
pool_9,103446507,389315.906352877,392000,802,39.48,0,1,0,1
pool_9,103446559,329910.230527466,325900,758,44.421,0,0,0,1
pool_9,103446613,329763.386897259,325000,723,32.802,0,0,1,1
pool_9,103446642,102834.445320206,100500,796,30.556,0,0,0,1
pool_9,103446771,227261.580900136,227000,784,48.957,0,1,1,1
pool_9,103446894,220207.315315069,216000,727,45.177,0,0,1,1
pool_9,103446994,155254.36036274,153750,760,34.925,0,0,1,0
pool_9,103447016,527348.493465781,527400,759,45.09,1,1,0,1
pool_9,103447157,344343.537465069,341000,771,29.602,0,1,0,1
pool_9,103447295,468768.132139178,472000,741,27.179,0,0,0,1
pool_9,103447431,413014.861233286,411000,777,28.754,0,0,0,1
pool_9,103447554,451811.735570753,455500,788,37.884,0,1,1,1
pool_9,103447610,414489.073715755,405000,799,31.164,0,0,0,1
pool_9,103447730,313171.154099384,310900,729,35.078,0,0,0,1
pool_9,103447838,257390.923032275,258300,733,28.853,0,1,0,0
pool_9,103447847,133466.441669353,129000,715,43.711,0,0,1,1
pool_9,103447974,395223.007734247,388000,736,46.879,0,0,0,1
pool_9,103448015,424364.903231471,412000,771,44.019,0,0,1,1
pool_9,103448055,355151.148625191,354300,744,37.354,0,0,0,1
pool_9,103448117,334992.483056308,328930,684,44.614,0,0,0,1
pool_9,103448136,681921.380792261,675300,773,50.11,1,1,0,1
pool_9,103448147,157336.017101767,153550,760,26.997,0,1,0,1
pool_9,103448211,158616.837820602,154800,641,45.192,0,0,0,1
pool_9,103448213,282115.816467123,278000,807,9.879,0,1,0,1
pool_9,103448544,215437.283855137,211500,686,25,0,0,0,1
pool_9,103448731,391638.593756314,390700,762,27.175,0,0,0,1
pool_9,103448749,259238.113492328,253000,744,45.709,0,0,0,1
pool_9,103448784,173447.019221713,168500,785,42.549,0,0,1,1
pool_9,103448862,273722.589131507,268000,794,38.404,0,0,1,1
pool_9,103448894,417521.446507014,420400,754,21.981,0,1,0,1
pool_9,103449005,273835.61481404,272500,744,45.128,0,0,0,1
pool_9,103449061,210241.991141095,210000,776,39.082,0,1,1,1
pool_9,103449136,485115.666079452,484000,683,41.124,0,1,0,1
pool_9,103449191,283424.213885316,281250,749,36.872,0,1,1,0
pool_9,103449228,347833.611552191,347000,728,16.92,0,1,0,1
pool_9,103449331,344183.732369863,340000,795,47.034,0,0,0,1
pool_9,103449344,232315.533366439,229000,760,43.137,0,0,1,1
pool_9,103449467,378570.175614247,384000,771,36.125,0,0,1,1
pool_9,103449500,338403.075232273,337200,748,45.79,0,0,0,1
pool_9,103449660,219435.820214794,216000,808,35.389,0,0,1,1
pool_9,103449668,255607.830983151,259000,743,45.076,0,0,1,1
pool_9,103449686,482008.028341439,481500,749,43.699,0,1,0,1
pool_9,103449808,405183.076088,408800,755,36.037,0,0,1,1
pool_9,103450037,291619.429764657,294000,669,41.223,0,0,0,1
pool_9,103450040,594390.752028082,599000,731,48.113,1,1,1,1
pool_9,103450070,310992.15905439,312350,787,20.648,0,0,0,1
pool_9,103450078,202961.019041096,200000,757,30.275,0,0,0,1
pool_9,103450237,205252.884767124,200000,666,44,0,0,1,1
pool_9,103450254,215944.323882534,210748,707,42.604,0,1,0,1
pool_9,103450373,339142.609770548,335000,672,27.412,0,1,1,1
pool_9,103450481,285255.5103097,276000,792,28.749,0,0,0,1
pool_9,103450486,342770.991268665,337750,759,33.98,0,0,1,1
pool_9,103450538,275511.744353424,273000,803,27,0,0,0,1
pool_9,103450585,326974.54575137,323000,770,35.402,0,0,0,1
pool_9,103450725,252063.968706165,249000,751,33.061,0,0,0,1
pool_9,103451012,210273.631701919,208000,716,44.486,0,0,0,1
pool_9,103451014,316610.783504272,315852,786,45.806,0,0,0,1
pool_9,103451051,323145.52079178,323000,765,36.771,0,0,1,1
pool_9,103451073,228079.319501369,226000,696,46.109,0,0,0,1
pool_9,103451138,182301.208966661,178620,744,38.331,0,0,0,1
pool_9,103451174,218047.96809,219000,764,50.402,0,0,0,1
pool_9,103451179,242552.973836302,239000,765,17.928,0,0,1,1
pool_9,103451198,433577.765943106,433747,795,38.838,0,0,0,1
pool_9,103451238,261574.324753425,260000,756,37.9,0,0,1,1
pool_9,103451324,489704.535362774,484350,786,38.609,0,0,1,1
pool_9,103451350,345033.732369863,340000,781,26.264,0,0,0,0
pool_9,103451442,152891.445349315,150000,778,18.936,0,0,0,0
pool_9,103451549,322457.493668014,325500,788,22.425,0,0,0,1
pool_9,103451575,239150.215978205,238300,799,50.169,0,0,0,1
pool_9,103451602,345397.556874656,345000,774,33.875,0,0,1,1
pool_9,103451618,159202.397419301,160300,777,49.074,0,0,0,0
pool_9,103451664,326593.260099314,325000,766,36.655,0,0,0,1
pool_9,103451680,183413.52693726,179000,741,40.474,0,0,0,1
pool_9,103451686,473260.233016987,472000,748,32.845,0,1,1,1
pool_9,103451876,186053.295441534,181700,714,26.454,0,0,0,1
pool_9,103451883,303144.533459409,298704,772,43.137,0,0,1,1
pool_9,103452052,325380.900734383,319500,773,27.7,0,0,1,1
pool_9,103452093,320310.636823973,315000,691,48.29,0,0,1,1
pool_9,103452151,249975.584691781,250000,770,17.203,0,0,0,1
pool_9,103452164,271730.556035069,268000,803,31.391,0,1,0,1
pool_9,103452258,417347.084891096,419000,806,38.055,0,1,1,1
pool_9,103452396,390411.487130137,390000,773,40.838,0,0,1,1
pool_9,103452426,414482.10177226,412500,773,48.153,0,0,0,1
pool_9,103452457,102501.465930822,101000,690,34.719,0,0,1,1
pool_9,103452503,187705.883420137,189000,795,27.995,0,0,0,1
pool_9,103452601,154733.209718822,155800,788,49.731,0,0,0,1
pool_9,103452653,219325.631722246,218800,796,43.845,0,0,0,1
