LoanID,Amount,FICO,DTI,HighBalFlag,PropOcc,PropState,PropType,Purpose
3000596193,"222,000",784,49.027,N,Primary,GA,SFR_At,Rate/Term
3000596262,"296,000",757,40.133,N,Primary,CA,SFR_Dt,Purchase
3000596314,"67,500",632,22.387,N,Primary,NM,CondoLo,Purchase
3000596340,"352,000",801,27.637,N,Primary,NH,SFR_Dt,Rate/Term
3000596353,"160,000",773,44.248,N,NOO,NC,SFR_Dt,Purchase
3000596366,"200,000",737,30.422,N,Primary,NM,SFR_At,Purchase
3000596401,"373,000",808,16.511,N,Primary,MA,CondoMid,Cashout
3000596524,"333,300",819,40.703,N,Primary,WA,SFR_At,Rate/Term
3000596625,"262,500",754,32.569,N,Primary,AZ,SFR_At,Rate/Term
3000596699,"435,000",812,20.423,N,Primary,IL,SFR_Dt,Rate/Term
3000596712,"123,000",655,33.702,N,Primary,FL,CondoLo,Cashout
3000596730,"192,000",712,45.074,N,Primary,FL,SFR_Dt,Purchase
3000596731,"311,200",763,25.337,N,Primary,GA,SFR_At,Cashout
3000596748,"445,550",770,28.432,N,Primary,NC,SFR_Dt,Purchase
3000596763,"131,000",748,43.017,N,Primary,OH,SFR_Dt,Cashout
3000596765,"311,920",794,36.499,N,Primary,WA,SFR_At,Purchase
3000596791,"192,000",795,44.841,N,Primary,NM,SFR_At,Cashout
3000596914,"640,000",754,40.081,Y,Primary,NY,SFR_At,Rate/Term
3000596917,"209,000",749,36.156,N,Primary,MA,SFR_Dt,Cashout
3000597017,"242,250",700,46.691,N,Primary,AZ,SFR_Dt,Rate/Term
3000597032,"326,902",735,35.163,N,Primary,CO,SFR_At,Purchase
3000597041,"317,800",722,32.13,N,Primary,MA,SFR_Dt,Cashout
3000597147,"229,000",751,24.415,N,Primary,WA,SFR_Dt,Cashout
3000597237,"157,813",714,37.343,N,Primary,AZ,CondoLo,Rate/Term
3000597334,"280,000",792,39.123,N,Primary,PA,SFR_At,Rate/Term
3000597373,"203,000",705,21.132,N,Primary,CA,SFR_Dt,Cashout
3000597412,"200,000",787,22.835,N,Primary,AZ,SFR_Dt,Rate/Term
3000597457,"272,000",714,46.095,N,Primary,IL,SFR_Dt,Rate/Term
3000597486,"331,700",752,40.921,N,Primary,NJ,SFR_Dt,Rate/Term
3000597488,"280,000",782,42.958,N,Primary,OR,SFR_Dt,Purchase
3000597497,"300,000",786,25.593,N,Primary,NM,SFR_Dt,Cashout
3000597547,"234,400",781,27.773,N,Primary,TN,SFR_Dt,Rate/Term
3000597624,"341,100",738,32.23,N,Primary,MA,SFR_Dt,Rate/Term
3000597631,"327,750",683,34.859,N,Primary,CT,SFR_Dt,Purchase
3000597707,"328,000",793,27.603,N,Primary,CA,SFR_Dt,Rate/Term
3000597772,"436,050",788,43.131,N,Primary,NH,SFR_Dt,Purchase
3000597782,"159,900",746,48.963,N,Primary,NH,Det Condo,Purchase
3000597784,"683,000",801,26.198,Y,Primary,CA,SFR_Dt,Rate/Term
3000597851,"664,000",796,44.056,Y,Primary,WA,SFR_At,Purchase
3000597857,"599,250",753,21.343,Y,Primary,CA,SFR_Dt,Purchase
3000597961,"278,390",764,40.136,N,Primary,CA,SFR_At,Purchase
3000598040,"292,000",764,34.976,N,Primary,WA,SFR_Dt,Cashout
3000598113,"370,000",808,40.335,N,Primary,NV,SFR_At,Rate/Term
3000598193,"404,000",776,22.033,N,Primary,OR,SFR_At,Purchase
3000598225,"300,000",771,47.04,N,Primary,WA,SFR_Dt,Cashout
3000598292,"175,000",811,18.936,N,Primary,WA,SFR_At,Rate/Term
3000598310,"564,000",727,30.781,Y,Primary,NY,SFR_Dt,Purchase
3000598369,"312,000",709,44.39,N,Primary,CO,SFR_Dt,Purchase
3000598424,"197,500",784,34.915,N,Primary,AZ,SFR_Dt,Rate/Term
3000598465,"416,500",792,39.718,N,NOO,WA,SFR_Dt,Purchase
3000598601,"549,000",798,18.146,Y,Second,CO,SFR_Dt,Purchase
3000598679,"311,920",779,38.527,N,Primary,AZ,SFR_Dt,Purchase
3000598795,"138,375",737,29.092,N,Second,FL,SFR_At,Purchase
3000598954,"228,000",786,33.789,N,Second,NM,SFR_At,Purchase
3000599000,"419,000",794,26.465,N,Primary,IL,SFR_Dt,Rate/Term
3000599041,"337,500",685,34.269,N,Primary,CA,SFR_Dt,Rate/Term
3000599094,"40,000",686,39.626,N,Primary,KY,SFR_At,Cashout
3000599114,"431,000",687,43.019,N,Primary,CA,SFR_Dt,Rate/Term
3000599191,"323,085",755,40.237,N,Primary,CA,SFR_Dt,Purchase
3000599208,"207,000",811,38.848,N,Primary,CA,SFR_Dt,Rate/Term
3000599236,"332,000",801,25.292,N,Primary,FL,SFR_At,Purchase
3000599308,"324,000",776,17.877,N,Primary,PA,SFR_At,Rate/Term
3000599335,"40,000",800,20.202,N,Primary,FL,CondoLo,Purchase
3000599420,"54,400",804,34.368,N,NOO,OK,SFR_Dt,Purchase
3000599568,"482,400",788,19.98,N,Primary,CA,SFR_Dt,Purchase
3000599582,"140,000",764,42.599,N,NOO,NJ,CondoMid,Purchase
3000599584,"263,500",743,27.401,N,Primary,NV,SFR_At,Rate/Term
3000599779,"350,000",686,42.155,N,Primary,CA,CondoHi,Cashout
3000599871,"446,167",720,49.993,N,Primary,AZ,SFR_At,Purchase
3000599924,"218,227",720,34.481,N,Second,TN,SFR_Dt,Purchase
3000599929,"385,500",724,32.736,N,Primary,CA,SFR_Dt,Rate/Term
3000599985,"531,000",729,28.606,Y,Primary,NJ,SFR_Dt,Purchase
3000599994,"260,000",700,44.843,N,Primary,NJ,SFR_Dt,Rate/Term
3000600102,"72,250",811,11.713,N,Primary,MI,SFR_Dt,Rate/Term
3000600142,"325,000",735,49.153,N,Primary,NH,SFR_Dt,Purchase
3000600297,"165,000",799,14.007,N,Second,NJ,CondoMid,Purchase
3000600400,"655,000",765,26.269,Y,Primary,CA,SFR_At,Rate/Term
3000600427,"172,500",767,42.364,N,Primary,TN,SFR_Dt,Cashout
3000600473,"285,000",797,47.849,N,Primary,GA,SFR_At,Purchase
3000600589,"564,000",718,49.832,Y,Primary,CA,CondoLo,Purchase
3000600648,"400,000",797,29.509,N,Primary,CA,SFR_At,Purchase
3000600708,"224,000",681,26.204,N,Primary,NM,SFR_Dt,Purchase
3000600772,"293,400",807,20.29,N,Primary,AZ,SFR_Dt,Purchase
3000600862,"105,000",764,20.388,N,Primary,TN,SFR_At,Purchase
3000600959,"540,000",810,19.587,Y,Primary,NJ,CondoLo,Rate/Term
3000601026,"265,607",790,29.836,N,Primary,NV,SFR_At,Rate/Term
3000601050,"200,000",748,48.423,N,Primary,CA,SFR_Dt,Cashout
3000601129,"314,958",726,48.235,N,Primary,CA,SFR_Dt,Rate/Term
3000601174,"176,000",755,30.17,N,NOO,PA,SFR_At,Purchase
3000601280,"86,400",814,39.407,N,Primary,IL,CondoLo,Purchase
3000601334,"114,300",700,43.541,N,Second,IL,CondoLo,Purchase
3000601338,"100,000",778,16.445,N,Second,FL,CondoLo,Purchase
3000601399,"121,500",699,44.678,N,NOO,FL,4 Unit,Purchase
3000601406,"117,000",766,46.677,N,Primary,CO,SFR_Dt,Cashout
3000601537,"159,000",750,31.035,N,Primary,CA,CondoLo,Cashout
3000601566,"351,680",750,34.228,N,Primary,CA,CondoLo,Rate/Term
3000601600,"300,000",755,26.504,N,Primary,CA,SFR_Dt,Rate/Term
3000601717,"188,000",802,24.358,N,Primary,CA,SFR_Dt,Rate/Term
3000602006,"236,000",747,43.142,N,Primary,GA,SFR_Dt,Purchase
3000602066,"215,920",806,18.566,N,Primary,MN,SFR_Dt,Purchase
3000602120,"437,000",731,31.153,N,Primary,TN,SFR_Dt,Purchase
3000602152,"216,125",806,42.459,N,Primary,IL,SFR_Dt,Purchase
3000602160,"192,850",728,38.909,N,Primary,AZ,SFR_At,Purchase
3000602297,"340,000",796,34.166,N,Primary,GA,SFR_At,Purchase
3000602327,"61,650",685,21.096,N,Primary,OH,SFR_Dt,Purchase
3000602669,"318,250",757,29.924,N,Primary,WA,SFR_Dt,Purchase
3000602716,"398,050",728,44.374,N,Primary,CA,SFR_Dt,Purchase
3000602872,"150,000",743,41.339,N,NOO,NJ,CondoMid,Cashout
3000602895,"323,000",760,31.865,N,Primary,IL,CondoLo,Purchase
3000602926,"460,500",801,23.368,N,Primary,CA,SFR_Dt,Rate/Term
3000602943,"320,000",804,34.919,N,Primary,CA,SFR_Dt,Cashout
3000602950,"80,000",655,31.875,N,NOO,OH,2 Unit,Cashout
3000602976,"244,358",764,39.865,N,Primary,TX,SFR_At,Purchase
3000603008,"251,750",731,30.107,N,Primary,CT,SFR_Dt,Purchase
3000603053,"180,500",749,29.055,N,Primary,IL,SFR_Dt,Purchase
3000603067,"137,750",672,26.862,N,Primary,OH,SFR_Dt,Purchase
3000603329,"301,946",749,38.901,N,Primary,CA,SFR_Dt,Rate/Term
3000603366,"501,800",781,30.984,Y,Primary,CA,CondoLo,Rate/Term
3000603927,"203,500",736,49.549,N,Primary,MN,SFR_Dt,Rate/Term
3000604062,"215,000",710,34.548,N,Primary,CO,SFR_Dt,Rate/Term
3000604156,"343,800",736,49.759,N,Primary,NJ,SFR_Dt,Purchase
3000604302,"114,000",730,22,N,NOO,NV,CondoLo,Cashout
3000604545,"254,200",763,36.639,N,Primary,CO,SFR_Dt,Rate/Term
3000604653,"686,250",763,46.17,Y,Primary,WA,SFR_Dt,Rate/Term
3000604815,"480,000",754,31.199,N,Primary,CA,SFR_At,Purchase
3000604901,"150,510",696,35.54,N,Primary,OH,SFR_Dt,Rate/Term
3000605048,"202,500",707,36.805,N,Primary,FL,SFR_At,Purchase
3000605799,"160,000",811,38.319,N,Primary,CA,SFR_At,Rate/Term
3000605933,"135,000",782,28.448,N,Primary,IL,CondoLo,Purchase
3000605950,"294,500",803,15.283,N,Primary,FL,SFR_Dt,Rate/Term
3000605977,"300,000",770,31.508,N,Second,FL,SFR_Dt,Purchase
3000605994,"239,400",674,31.985,N,Primary,IN,SFR_Dt,Purchase
3000606095,"273,750",800,49.689,N,Primary,CA,CondoLo,Purchase
3000606162,"726,500",766,25.395,Y,Primary,CA,SFR_Dt,Purchase
3000606274,"183,940",754,38.603,N,Primary,IL,SFR_Dt,Purchase
3000607331,"174,503",737,20.864,N,Primary,IL,SFR_Dt,Purchase
3000608665,"389,940",752,39.676,N,Primary,CA,CondoLo,Purchase
3000609135,"346,900",780,37.472,N,Primary,TN,SFR_Dt,Rate/Term
3200047102,"309,391",715,33.957,N,Primary,TX,SFR_At,Purchase
3200054185,"309,094",715,21.068,N,Primary,TX,SFR_At,Purchase
3200054502,"288,616",758,44.644,N,Primary,TX,SFR_At,Purchase
3200054781,"415,408",720,35.943,N,Primary,TN,SFR_At,Purchase
3200054811,"421,132",717,30.578,N,Primary,TX,SFR_At,Purchase
3200054973,"383,192",755,40.445,N,Primary,TN,SFR_At,Purchase
3200055135,"413,923",752,46.124,N,Primary,TX,SFR_At,Purchase
3200055280,"272,578",784,44.436,N,Primary,GA,SFR_At,Purchase
3200055763,"310,072",775,33.227,N,Primary,TX,SFR_At,Purchase
3200056018,"467,178",775,37.507,N,Primary,TX,SFR_At,Purchase
3200056212,"525,427",775,49.606,Y,Primary,CO,SFR_At,Purchase
3200056221,"266,544",705,40.653,N,Primary,FL,SFR_At,Purchase
3200056234,"257,631",781,23.893,N,Primary,TX,SFR_At,Purchase
3200056325,"369,648",727,46.143,N,Primary,AZ,SFR_At,Purchase
3200056371,"431,556",700,42.311,N,Primary,TN,SFR_At,Purchase
3200056387,"330,986",716,48.021,N,Primary,CO,SFR_At,Purchase
3200056415,"399,310",773,30.464,N,Primary,AZ,SFR_At,Purchase
3200056434,"226,588",801,33.051,N,Primary,TX,SFR_At,Purchase
3200056464,"343,552",770,34.892,N,Primary,CO,SFR_At,Purchase
3200056739,"108,356",769,30.625,N,Second,AZ,SFR_At,Purchase
3200057053,"397,040",749,43.024,N,Primary,CO,SFR_At,Purchase
3200057309,"441,290",751,41.808,N,Primary,CO,SFR_At,Purchase
3200057355,"182,336",724,38.384,N,Primary,AZ,SFR_At,Purchase
3200057502,"321,249",760,44.096,N,Primary,NC,SFR_At,Purchase
3200057549,"403,375",766,41.652,N,Primary,TX,SFR_At,Purchase
3200057656,"296,584",741,23.683,N,Primary,TX,SFR_At,Purchase
3200057668,"232,210",744,35.668,N,Primary,TX,SFR_At,Purchase
3200057735,"269,429",626,33.339,N,Primary,TX,SFR_At,Purchase
3200057870,"304,074",700,41.936,N,Primary,TX,SFR_At,Purchase
3200057884,"236,356",769,33.712,N,Primary,AZ,SFR_At,Purchase
3200057886,"371,531",738,13.845,N,Primary,SC,SFR_At,Purchase
3200057953,"391,590",776,46.536,N,Primary,TX,SFR_At,Purchase
3200058102,"200,010",679,34.285,N,Primary,AZ,SFR_At,Purchase
3200058105,"343,702",755,37.902,N,Primary,NC,SFR_At,Purchase
3200058216,"399,961",764,34.565,N,Primary,FL,SFR_At,Purchase
3200058231,"230,390",778,38.256,N,Primary,AZ,SFR_At,Purchase
3200058286,"352,132",742,30.461,N,Primary,NC,SFR_At,Purchase
3200058291,"334,844",736,18.318,N,Primary,AZ,CondoLo,Purchase
3200058431,"319,200",755,33.718,N,Primary,TN,SFR_At,Purchase
3200058459,"100,351",701,8.546,N,NOO,GA,SFR_At,Purchase
3200058462,"304,609",741,48.405,N,Primary,TX,SFR_At,Purchase
3200058463,"353,374",712,43.477,N,Primary,FL,SFR_At,Purchase
3200058499,"320,466",797,47.374,N,Primary,CO,SFR_At,Purchase
3200058556,"355,838",765,29.909,N,Primary,NC,SFR_At,Purchase
3200058666,"304,728",702,48.464,N,Primary,GA,SFR_At,Purchase
3200058914,"124,130",805,12.615,N,Primary,AZ,SFR_At,Purchase
3200059033,"125,000",779,17.038,N,Primary,TN,SFR_At,Purchase
3200059182,"341,601",787,28.698,N,Primary,FL,SFR_At,Purchase
3200059254,"291,282",749,41.976,N,Primary,TN,SFR_At,Purchase
3200059309,"230,000",788,21.829,N,NOO,AZ,CondoLo,Purchase
3200059624,"346,223",746,41.347,N,Primary,TN,SFR_At,Purchase
3200060128,"287,669",719,32.787,N,Primary,AZ,SFR_At,Purchase
3200060218,"225,967",767,31.377,N,Primary,FL,SFR_At,Purchase
3200060358,"221,031",777,40.578,N,Primary,AZ,SFR_At,Purchase
3200060524,"289,287",745,41.096,N,Primary,FL,SFR_At,Purchase
3200060617,"220,712",757,46.975,N,Primary,AZ,SFR_At,Purchase
3200060869,"307,287",751,44.427,N,Primary,FL,SFR_At,Purchase
3200061130,"230,900",770,50.013,N,Primary,FL,SFR_At,Purchase
3200061264,"297,921",723,38.163,N,Primary,AZ,SFR_Dt,Purchase
3200061340,"164,490",762,32.374,N,NOO,TX,SFR_At,Purchase
3200061779,"260,000",798,36.46,N,Primary,GA,SFR_At,Purchase
3200061826,"219,255",796,32.555,N,NOO,FL,SFR_At,Purchase
3200061845,"240,000",735,22.683,N,Primary,TX,SFR_At,Purchase
3200062380,"205,000",809,44.341,N,Primary,TX,SFR_At,Purchase
3200062501,"276,060",720,45.012,N,Primary,AZ,SFR_At,Purchase
3200062587,"404,392",807,19.047,N,Primary,TN,SFR_At,Purchase
3200062602,"266,842",781,39.087,N,Primary,AZ,SFR_At,Purchase
3200062660,"353,800",786,45.265,N,Primary,CO,SFR_At,Rate/Term
3200062769,"288,990",719,24.465,N,Second,TN,SFR_At,Purchase
3200062997,"316,800",771,21.513,N,Primary,SC,SFR_At,Purchase
3200063146,"250,800",765,48.664,N,Primary,TX,SFR_At,Purchase
3200063391,"348,608",768,23.603,N,Primary,TX,SFR_At,Purchase
3200063443,"435,420",707,41.295,N,Primary,CA,SFR_At,Purchase
3200063458,"377,300",770,36.592,N,Primary,NC,SFR_At,Purchase
3200063481,"129,990",808,36.067,N,Primary,TN,SFR_At,Purchase
3200063546,"378,500",755,17.869,N,Primary,CO,SFR_At,Purchase
3200063602,"484,000",817,47.354,N,Primary,CO,SFR_At,Purchase
3200063730,"245,475",700,37.285,N,Primary,AZ,SFR_At,Purchase
3200063738,"280,000",783,23.659,N,Primary,TX,SFR_At,Purchase
3200063746,"200,170",671,37.186,N,Primary,FL,SFR_At,Purchase
3200063775,"150,000",789,17.018,N,Primary,GA,SFR_At,Purchase
3200063925,"300,000",639,39.908,N,Primary,CO,SFR_At,Purchase
3200063974,"197,600",800,43.684,N,Primary,SC,SFR_At,Purchase
3200063984,"271,700",728,47.11,N,Primary,TX,SFR_At,Purchase
3200063992,"280,250",740,26.942,N,Primary,FL,SFR_At,Purchase
3200064088,"345,000",784,38.243,N,Primary,CO,SFR_At,Purchase
3200064201,"355,876",770,26.021,N,Primary,NC,SFR_At,Purchase
3200064211,"182,640",763,32.964,N,Primary,AZ,SFR_At,Purchase
3200064258,"229,600",798,33.176,N,Second,FL,SFR_At,Purchase
3200064261,"469,205",751,48.702,N,Primary,NC,SFR_At,Purchase
3200064281,"411,350",727,47.938,N,Primary,CA,SFR_At,Purchase
3200064296,"395,190",747,46.497,N,Primary,CO,SFR_At,Purchase
3200064307,"260,000",767,42.248,N,Primary,TX,SFR_At,Purchase
3200064320,"253,000",785,17.728,N,Second,NC,SFR_At,Purchase
3200064383,"389,490",693,30.024,N,Primary,CA,SFR_At,Purchase
3200064386,"264,248",782,29.637,N,Primary,TX,SFR_At,Purchase
3200064426,"221,900",737,47.654,N,Primary,SC,SFR_At,Purchase
3200064440,"250,757",809,23.696,N,Primary,TX,SFR_At,Purchase
3200064441,"174,660",748,39.874,N,Primary,FL,SFR_At,Purchase
3200064540,"152,000",801,15.265,N,NOO,TX,SFR_At,Purchase
3200064628,"294,500",785,25.567,N,Primary,TX,SFR_At,Purchase
3200064708,"296,000",807,13.899,N,Second,CO,SFR_Dt,Purchase
3200064920,"375,772",691,45.909,N,Primary,FL,SFR_At,Purchase
3200065029,"369,990",778,36.931,N,Primary,CO,SFR_At,Purchase
3200065034,"383,348",790,49.021,N,Primary,CA,SFR_Dt,Purchase
3200065048,"254,990",797,44.841,N,Primary,NC,SFR_At,Purchase
3200065197,"301,750",655,45.001,N,Primary,SC,SFR_At,Purchase
3200065361,"254,992",681,26.868,N,Primary,NC,SFR_At,Purchase
3200065498,"484,500",739,40.169,Y,Primary,CO,SFR_At,Purchase
3600004073,"450,000",810,20.463,N,Second,FL,CondoLo,Purchase
3600004295,"296,910",726,46.812,N,Primary,FL,SFR_At,Purchase
3600004299,"296,000",800,46.93,N,Primary,FL,SFR_Dt,Purchase
3700002098,"203,775",689,43.302,N,Primary,TX,SFR_Dt,Purchase
3700002257,"229,410",778,27.923,N,Primary,FL,SFR_Dt,Purchase
3700002274,"267,750",701,31.416,N,Primary,AZ,SFR_Dt,Purchase
3700002309,"327,655",787,46.752,N,Primary,TX,SFR_At,Purchase
3700002377,"229,900",723,48.502,N,Primary,FL,SFR_At,Purchase
3700002389,"221,350",717,31.525,N,Primary,FL,SFR_At,Purchase
3800024939,"430,324",784,31.162,N,Primary,CO,SFR_Dt,Purchase
3800026978,"301,619",760,48.523,N,Primary,CO,SFR_Dt,Purchase
3800027368,"372,231",804,29.796,N,Primary,AZ,SFR_At,Purchase
3800027664,"612,050",759,34.597,Y,Primary,CA,Det Condo,Purchase
3800028046,"304,702",799,28.748,N,Primary,TX,SFR_At,Purchase
3800028062,"275,000",782,49.122,N,Primary,TX,CondoLo,Purchase
3800028112,"464,162",735,37.49,N,Primary,AZ,SFR_At,Purchase
3800028267,"205,000",769,27.229,N,Primary,TX,SFR_At,Purchase
3800028301,"484,350",801,37.85,N,Primary,AZ,SFR_At,Purchase
3800028373,"415,308",781,27.018,N,Primary,TX,SFR_At,Purchase
3800028986,"431,000",762,46.851,N,Primary,CA,SFR_At,Purchase
3800029166,"367,828",751,40.74,N,Primary,CA,SFR_At,Purchase
3800029370,"560,000",738,20.681,Y,Primary,VA,SFR_At,Purchase
3800029440,"426,880",750,49.697,N,Primary,TX,SFR_At,Purchase
3800029529,"433,300",677,39.388,N,Primary,AZ,SFR_At,Purchase
3800029652,"484,350",730,44.721,N,Primary,AZ,SFR_At,Purchase
3800029753,"353,454",709,34.783,N,Primary,TX,SFR_At,Purchase
3800029793,"500,969",779,28.946,Y,NOO,CA,SFR_At,Purchase
3800029840,"719,282",727,33.947,Y,Primary,VA,SFR_At,Purchase
3800029923,"545,060",780,19.565,Y,Primary,WA,SFR_At,Purchase
3800030114,"484,350",707,47.192,N,Primary,CA,Det Condo,Purchase
3800030233,"385,876",709,48.469,N,Primary,AZ,SFR_At,Purchase
3800030455,"494,500",693,40.121,Y,Primary,CA,SFR_Dt,Purchase
3800030473,"484,350",779,22.701,N,Primary,NV,SFR_At,Purchase
3800030576,"553,500",777,40.633,Y,Primary,WA,SFR_At,Purchase
3800030679,"634,186",784,47.919,Y,Primary,CA,SFR_At,Purchase
3800030752,"726,525",777,34.927,Y,Primary,VA,SFR_At,Purchase
3800030833,"538,500",797,44.313,Y,Primary,CA,Det Condo,Purchase
3800031118,"473,290",792,42.952,N,Primary,CA,SFR_At,Purchase
3800031130,"593,240",699,19.568,Y,Primary,CA,SFR_At,Purchase
3800031200,"242,861",797,45.104,N,Primary,TX,SFR_At,Purchase
3800031446,"423,697",782,43.277,N,Primary,CA,SFR_At,Purchase
3800031495,"686,882",779,32.542,Y,Primary,CA,SFR_At,Purchase
3800032122,"676,458",775,43.049,Y,Primary,CA,SFR_At,Purchase
3800032146,"385,675",755,37.037,N,Primary,CA,SFR_At,Purchase
3800032282,"489,250",807,36.02,Y,Primary,CA,CondoLo,Purchase
3800032348,"550,100",749,44.972,Y,Primary,CA,SFR_At,Purchase
3800032413,"319,460",770,49.801,N,Primary,CA,SFR_At,Purchase
3800032484,"439,162",793,36.47,N,Primary,MD,SFR_At,Purchase
3800032641,"115,000",722,37.249,N,Primary,TX,SFR_At,Purchase
3800032707,"461,115",709,32.659,N,Primary,MD,SFR_At,Purchase
3800032934,"457,600",720,24.986,N,Primary,CA,SFR_At,Purchase
3800033184,"446,796",779,33.158,N,Primary,NV,SFR_At,Purchase
3800033242,"542,989",739,35.337,Y,Primary,VA,SFR_At,Purchase
3800033292,"328,339",806,38.308,N,Primary,CA,SFR_At,Purchase
3800033298,"308,442",790,49.818,N,Primary,CA,Det Condo,Purchase
3800033467,"100,000",802,36.79,N,Primary,TX,SFR_At,Purchase
3800033474,"462,523",782,30.785,N,Primary,CA,CondoLo,Purchase
3800033505,"466,160",704,38.288,N,Primary,CA,SFR_Dt,Purchase
3800033631,"348,549",808,37.142,N,Primary,CA,SFR_At,Purchase
3800033722,"376,200",784,47.619,N,Primary,CA,SFR_At,Purchase
3800033784,"235,000",788,49.022,N,Primary,AZ,SFR_At,Purchase
3800033845,"484,350",761,41.813,N,Primary,NV,SFR_At,Purchase
3800033950,"337,742",743,43.787,N,Primary,CA,Det Condo,Purchase
3800034011,"319,647",801,42.756,N,Primary,CA,SFR_At,Purchase
3800034055,"640,500",764,35.851,Y,Primary,CA,SFR_At,Purchase
3800034221,"483,000",738,49.856,N,Primary,VA,SFR_At,Purchase
3800034311,"354,854",724,48.884,N,Primary,CA,CondoLo,Purchase
3800034322,"399,500",745,25.73,N,Primary,TX,SFR_At,Purchase
3800034335,"451,290",760,45.321,N,Primary,CA,CondoLo,Purchase
3800034876,"435,770",802,32.274,N,Primary,CA,CondoLo,Purchase
3800034944,"690,000",760,28.427,Y,Primary,CA,SFR_At,Purchase
3800035095,"411,971",799,31.54,N,Primary,MD,SFR_At,Purchase
3800035245,"327,887",773,41.029,N,Primary,CA,SFR_At,Purchase
3800035274,"310,016",778,47.904,N,Primary,TX,SFR_At,Purchase
3800035289,"484,350",790,29.522,N,Primary,TX,SFR_At,Purchase
3800035429,"569,905",755,29.687,Y,Primary,WA,SFR_At,Purchase
3800035454,"484,350",778,49.106,N,Primary,CA,SFR_At,Purchase
3800035481,"210,000",728,18.616,N,Primary,AZ,SFR_At,Purchase
3800035528,"302,005",783,45.109,N,Primary,TX,SFR_At,Purchase
3800035530,"484,350",704,47.3,N,Primary,WA,SFR_At,Purchase
3800035652,"420,500",764,13.785,N,Primary,CA,SFR_At,Purchase
3800035753,"289,888",815,28.185,N,Second,CA,SFR_At,Purchase
3800035920,"200,000",777,17.532,N,Primary,CA,CondoLo,Purchase
600121648,"405,000",783,33.992,N,NOO,NY,CondoMid,Rate/Term
600127175,"143,200",758,38.97,N,Primary,NY,Co-op,Purchase
600127615,"308,750",754,44.84,N,Primary,NY,CondoLo,Purchase
600128177,"206,250",680,41.746,N,Primary,IL,SFR_Dt,Cashout
600128279,"449,365.96",763,46.917,N,NOO,CA,CondoLo,Cashout
600129123,"116,000",679,37.865,N,Primary,NY,Co-op,Purchase
600129179,"200,000",774,29.947,N,Primary,AZ,SFR_At,Rate/Term
600129213,"348,500",768,47.778,N,Primary,NY,SFR_Dt,Purchase
600129732,"160,000",753,30.003,N,Primary,IL,SFR_Dt,Rate/Term
600129926,"78,500",685,29.283,N,Primary,CA,SFR_Dt,Rate/Term
600130259,"350,000",712,49.249,N,Primary,NY,SFR_Dt,Rate/Term
600131391,"269,761",663,37.947,N,Primary,MA,SFR_Dt,Purchase
600131408,"495,000",786,34.68,N,NOO,NY,2 Unit,Rate/Term
600131536,"543,750",755,28.664,N,NOO,NY,3 Unit,Rate/Term
600131725,"234,003.23",768,38.318,N,NOO,CA,CondoLo,Rate/Term
600131751,"325,000",813,38.785,N,Primary,NY,Co-op,Purchase
600131796,"240,000",719,34.992,N,NOO,UT,SFR_Dt,Rate/Term
600131863,"410,000",800,30.486,N,NOO,NY,2 Unit,Cashout
600132383,"105,000",797,21.024,N,Primary,CT,SFR_Dt,Purchase
600132659,"532,000",691,16.096,Y,NOO,CA,SFR_Dt,Rate/Term
600132661,"605,000",691,17.785,Y,NOO,CA,SFR_Dt,Rate/Term
600132941,"472,000",767,47.182,N,Primary,NY,SFR_Dt,Rate/Term
600133157,"596,000",732,45.455,Y,Primary,NY,SFR_Dt,Purchase
600133708,"668,000",770,30.8,Y,NOO,CA,SFR_Dt,Rate/Term
600133847,"524,000",725,41.978,Y,Second,NY,Co-op,Purchase
600134138,"620,000",764,42.43,Y,Primary,NY,CondoLo,Rate/Term
600134176,"345,000",745,48.772,N,Primary,NY,CondoLo,Rate/Term
600134355,"236,550",739,41.535,N,Primary,CT,CondoLo,Purchase
600134474,"484,350",744,31.081,N,Primary,NY,SFR_Dt,Cashout
600134542,"179,100",786,28.864,N,Primary,NY,Co-op,Purchase
600134609,"598,000",661,36.457,Y,Primary,CA,SFR_Dt,Rate/Term
600134831,"157,600",741,40.195,N,Primary,NY,Co-op,Purchase
600134838,"245,250",770,38.961,N,NOO,CA,SFR_Dt,Rate/Term
600134918,"248,500",624,18.469,N,NOO,NJ,4 Unit,Cashout
600135125,"700,000",769,44.95,N,NOO,NY,4 Unit,Cashout
600135141,"735,000",769,41.079,N,NOO,NY,4 Unit,Cashout
600135391,"710,500",769,40.045,N,NOO,NY,4 Unit,Cashout
600135401,"525,000",798,25.13,Y,Primary,CA,SFR_Dt,Rate/Term
600135425,"105,236",811,37.232,N,Primary,NY,Co-op,Purchase
600135463,"560,000",795,35.975,Y,Primary,NJ,SFR_At,Rate/Term
600135579,"164,000",621,42.298,N,Primary,CA,SFR_Dt,Rate/Term
600135683,"620,000",774,45.967,N,NOO,MA,2 Unit,Rate/Term
600135867,"480,000",713,21.014,N,Primary,AZ,SFR_At,Cashout
600136074,"310,000",800,45.347,N,Primary,CO,SFR_Dt,Purchase
600136181,"442,000",728,41.114,N,Primary,CO,SFR_Dt,Rate/Term
600136251,"148,500",781,27.091,N,Primary,NV,SFR_At,Purchase
600136428,"484,350",747,36.525,N,Primary,NY,CondoLo,Rate/Term
