LoanID,"Price, P_ijk","Pool Opton, j","Servicer, k"
3000587351,103.3316459866440,pool_373,Retained
3000587351,103.2974629896420,pool_169,Two Harbors
3000587351,103.2955579897950,pool_374,Two Harbors
3000587351,103.2757585616440,pool_161,Retained
3000587351,103.2286079896420,pool_162,Two Harbors
3000587351,103.1794147716440,pool_13,Retained
3000587351,103.1599409347130,pool_160,Pingora
3000587351,103.1492295616440,pool_376,Retained
3000587351,103.1347709866440,pool_386,Retained
3000587351,103.1294079897950,pool_377,Two Harbors
3000587351,103.1127784347130,pool_163,Pingora
3000587351,103.1007585616440,pool_171,Retained
3000587351,103.0986829897950,pool_387,Two Harbors
3000587351,103.0817784347130,pool_378,Pingora
3000587351,103.0787129896420,pool_14,Two Harbors
3000587351,103.0536079896420,pool_172,Two Harbors
3000587351,102.9816459866440,pool_399,Retained
3000587351,102.9742295616440,pool_389,Retained
3000587351,102.9544079897950,pool_390,Two Harbors
3000587351,102.9493159347130,pool_375,Pingora
3000587351,102.9455579897950,pool_400,Two Harbors
3000587351,102.9377784347130,pool_173,Pingora
3000587351,102.9067784347130,pool_391,Pingora
3000587351,102.8974409347130,pool_170,Pingora
3000587351,102.7524409347130,pool_388,Pingora
3000587351,102.7336045616440,pool_402,Retained
3000587351,102.7137829897950,pool_403,Two Harbors
3000587351,102.6786909347130,pool_15,Pingora
3000587351,102.6661534347130,pool_404,Pingora
3000587351,102.6535209866440,pool_240,Retained
3000587351,102.6174329897950,pool_241,Two Harbors
3000587351,102.5993159347130,pool_401,Pingora
3000587351,102.5538835616440,pool_17,Retained
3000587351,102.5067329896420,pool_18,Two Harbors
3000587351,102.3909034347130,pool_19,Pingora
3000587351,102.2961045616440,pool_244,Retained
3000587351,102.2762829897950,pool_245,Two Harbors
3000587351,102.2711909347130,pool_242,Pingora
3000587351,102.2286534347130,pool_246,Pingora
3000587480,102.6765137671230,pool_391,Pingora
3000587480,102.4383606416440,pool_389,Retained
3000587480,102.4358887671230,pool_404,Pingora
3000587480,102.2811237671230,pool_393,Pingora
3000587480,102.1977356416440,pool_402,Retained
3000587480,101.9983887671230,pool_246,Pingora
3000587480,101.9967487671230,pool_406,Pingora
3000587480,101.9960415616440,pool_392,Retained
3000587480,101.7602356416440,pool_244,Retained
3000587480,101.7116665616440,pool_405,Retained
3000587480,101.6029987671230,pool_249,Pingora
3000587480,101.3179165616440,pool_248,Retained
3000587794,104.8994639726030,pool_336,Retained
3000587794,104.6807139726030,pool_296,Retained
3000587794,104.5275889726030,pool_304,Retained
3000587794,104.5057139726030,pool_312,Retained
3000587794,104.3963389726030,pool_320,Retained
3000587794,104.1775889726030,pool_240,Retained
3000588075,102.4881673972600,pool_236,Retained
3000588075,102.4774922830190,pool_237,Two Harbors
3000588075,102.4505696917270,pool_238,Pingora
3000588075,100.6433196917270,pool_242,Pingora
3000588075,100.6340423972600,pool_240,Retained
3000588075,100.6233672830190,pool_241,Two Harbors
3000588117,101.1081230410960,pool_5,Retained
3000588117,100.8387041780820,pool_7,Pingora
3000588117,100.7801070409430,pool_6,Two Harbors
3000588117,100.7213780410960,pool_232,Retained
3000588117,100.5357041780820,pool_234,Pingora
3000588117,100.4001070410960,pool_233,Two Harbors
3000588117,100.3781230410960,pool_142,Retained
3000588117,100.2906230410960,pool_155,Retained
3000588117,100.1860030410960,pool_370,Retained
3000588117,100.1422530410960,pool_383,Retained
3000588117,100.0937480410960,pool_9,Retained
3000588117,100.0912041780820,pool_144,Pingora
3000588117,100.0547530410960,pool_396,Retained
3000588117,100.0501070409430,pool_143,Two Harbors
3000588117,100.0037041780820,pool_157,Pingora
3000588117,100.0003291780820,pool_372,Pingora
3000588117,99.9672530410959,pool_236,Retained
3000588117,99.9626070409433,pool_156,Two Harbors
3000588117,99.9565791780822,pool_385,Pingora
3000588117,99.8690791780822,pool_398,Pingora
3000588117,99.8647320410959,pool_371,Two Harbors
3000588117,99.8209820410959,pool_384,Two Harbors
3000588117,99.8068291780822,pool_11,Pingora
3000588117,99.7815791780822,pool_238,Pingora
3000588117,99.7657320409433,pool_10,Two Harbors
3000588117,99.7334820410959,pool_397,Two Harbors
3000588117,99.6459820410959,pool_237,Two Harbors
3000588122,102.8749245093500,pool_10,Two Harbors
3000588122,102.7778351207590,pool_11,Pingora
3000588122,102.7191133972600,pool_9,Retained
3000588122,102.6517245095030,pool_237,Two Harbors
3000588122,102.6228351207590,pool_238,Pingora
3000588122,102.4881673972600,pool_236,Retained
3000588122,101.1292995093500,pool_14,Two Harbors
3000588122,101.0640851207590,pool_15,Pingora
3000588122,100.9734883972600,pool_13,Retained
3000588122,100.8155851207590,pool_242,Pingora
3000588122,100.7975995095030,pool_241,Two Harbors
3000588122,100.6340423972600,pool_240,Retained
3000588140,103.2254927397260,pool_336,Retained
3000588140,103.0067427397260,pool_296,Retained
3000588140,102.9525720697260,pool_333,Retained
3000588140,102.8536177397260,pool_304,Retained
3000588140,102.8431970697260,pool_293,Retained
3000588140,102.8317427397260,pool_312,Retained
3000588140,102.8218941747550,pool_337,Two Harbors
3000588140,102.7775720697260,pool_301,Retained
3000588140,102.7556970697260,pool_309,Retained
3000588140,102.7223677397260,pool_320,Retained
3000588140,102.7119470697260,pool_317,Retained
3000588140,102.6794500254400,pool_335,Pingora
3000588140,102.6681970697260,pool_325,Retained
3000588140,102.6031441747550,pool_297,Two Harbors
3000588140,102.5588220697260,pool_236,Retained
3000588140,102.5036177397260,pool_240,Retained
3000588140,102.4607000254400,pool_295,Pingora
3000588140,102.4500191747550,pool_305,Two Harbors
3000588140,102.4281441747550,pool_313,Two Harbors
3000588140,102.4016841747550,pool_334,Two Harbors
3000588140,102.3187691747550,pool_321,Two Harbors
3000588140,102.3075750254400,pool_303,Pingora
3000588140,102.2923091747550,pool_294,Two Harbors
3000588140,102.2857000254400,pool_311,Pingora
3000588140,102.2266841747550,pool_302,Two Harbors
3000588140,102.2048091747550,pool_310,Two Harbors
3000588140,102.1763250254400,pool_319,Pingora
3000588140,102.1610591747550,pool_318,Two Harbors
3000588140,102.1173091747550,pool_326,Two Harbors
3000588140,102.1000191747550,pool_241,Two Harbors
3000588140,102.0079341747550,pool_237,Two Harbors
3000588140,101.9575750254400,pool_239,Pingora
3000588140,101.9332000254400,pool_332,Pingora
3000588140,101.8238250254400,pool_292,Pingora
3000588140,101.7582000254400,pool_300,Pingora
3000588140,101.7363250254400,pool_308,Pingora
3000588140,101.6925750254400,pool_316,Pingora
3000588140,101.6488250254400,pool_324,Pingora
3000588140,101.5394500254400,pool_235,Pingora
3000588167,101.8083902210090,pool_397,Two Harbors
3000588167,101.7208902210090,pool_237,Two Harbors
3000588167,101.6248872041540,pool_398,Pingora
3000588167,101.5756673972600,pool_396,Retained
3000588167,101.5373872041540,pool_238,Pingora
3000588167,101.4881673972600,pool_236,Retained
3000588167,100.1948902210090,pool_400,Two Harbors
3000588167,100.0582622041540,pool_401,Pingora
3000588167,99.9621673972603,pool_399,Retained
3000588167,99.8667652210088,pool_241,Two Harbors
3000588167,99.7301372041544,pool_242,Pingora
3000588167,99.6340423972603,pool_240,Retained
3000588176,103.0292640652050,pool_236,Retained
3000588176,102.9899964034360,pool_238,Pingora
3000588176,102.9431020618640,pool_237,Two Harbors
3000588176,101.9521264034360,pool_242,Pingora
3000588176,101.8994689452050,pool_240,Retained
3000588176,101.7978890618640,pool_241,Two Harbors
3000588206,102.7061401698220,pool_6,Two Harbors
3000588206,102.4505242042400,pool_7,Pingora
3000588206,102.4119091698220,pool_10,Two Harbors
3000588206,102.2883064178080,pool_5,Retained
3000588206,102.2661641699750,pool_233,Two Harbors
3000588206,102.2069591699750,pool_237,Two Harbors
3000588206,102.1368992042400,pool_11,Pingora
3000588206,102.0830242042400,pool_234,Pingora
3000588206,102.0697589178080,pool_9,Retained
3000588206,102.0181492042400,pool_238,Pingora
3000588206,101.8573179178080,pool_236,Retained
3000588206,101.8244265428080,pool_232,Retained
3000588209,102.0309013091130,pool_233,Two Harbors
3000588209,101.9758453728410,pool_234,Pingora
3000588209,101.9716963091130,pool_237,Two Harbors
3000588209,101.9109703728410,pool_238,Pingora
3000588209,101.6073179178080,pool_236,Retained
3000588209,101.5744265428080,pool_232,Retained
3000588209,100.1686963091130,pool_264,Two Harbors
3000588209,100.1196513091130,pool_260,Two Harbors
3000588209,100.1079703728410,pool_265,Pingora
3000588209,100.0645953728410,pool_261,Pingora
3000588209,99.8043179178082,pool_263,Retained
3000588209,99.6631765428082,pool_259,Retained
3000588218,102.7523393754270,pool_10,Two Harbors
3000588218,102.6917955452060,pool_9,Retained
3000588218,102.5341198393090,pool_11,Pingora
3000588218,102.3532673755790,pool_237,Two Harbors
3000588218,102.2792640652050,pool_236,Retained
3000588218,102.2016198393090,pool_238,Pingora
3000588218,101.4648543754260,pool_14,Two Harbors
3000588218,101.4170639452050,pool_13,Retained
3000588218,101.3263898393090,pool_15,Pingora
3000588218,101.2080543755790,pool_241,Two Harbors
3000588218,101.1507898393090,pool_242,Pingora
3000588218,101.1494689452050,pool_240,Retained
3000588231,103.0065372739730,pool_9,Retained
3000588231,102.9534942374670,pool_10,Two Harbors
3000588231,102.8662534349890,pool_11,Pingora
3000588231,102.6680142739730,pool_236,Retained
3000588231,102.6535034349890,pool_238,Pingora
3000588231,102.6245442376200,pool_237,Two Harbors
3000588231,101.5484122739730,pool_13,Retained
3000588231,101.4953692374670,pool_14,Two Harbors
3000588231,101.4400034349890,pool_15,Pingora
3000588231,101.2730034349890,pool_242,Pingora
3000588231,101.2406392739730,pool_240,Retained
3000588231,101.1971692376200,pool_241,Two Harbors
3000588262,103.3658258708420,pool_11,Pingora
3000588262,103.3443755634480,pool_10,Two Harbors
3000588262,103.2264798493150,pool_9,Retained
3000588262,103.1130758708410,pool_238,Pingora
3000588262,103.0154255636010,pool_237,Two Harbors
3000588262,102.8879568493150,pool_236,Retained
3000588262,101.9395758708410,pool_15,Pingora
3000588262,101.8862505634480,pool_14,Two Harbors
3000588262,101.7683548493150,pool_13,Retained
3000588262,101.7325758708410,pool_242,Pingora
3000588262,101.5880505636010,pool_241,Two Harbors
3000588262,101.4605818493150,pool_240,Retained
3000588465,103.2243735178080,pool_9,Retained
3000588465,103.1788230723830,pool_10,Two Harbors
3000588465,103.0341810742240,pool_11,Pingora
3000588465,102.8118420378080,pool_236,Retained
3000588465,102.7797510725360,pool_237,Two Harbors
3000588465,102.7016810742240,pool_238,Pingora
3000588465,101.9496419178080,pool_13,Retained
3000588465,101.8913380723830,pool_14,Two Harbors
3000588465,101.8307710742240,pool_15,Pingora
3000588465,101.6820469178080,pool_240,Retained
3000588465,101.6551710742240,pool_242,Pingora
3000588465,101.6345380725360,pool_241,Two Harbors
3000588507,103.2395311823190,pool_237,Two Harbors
3000588507,103.2263894301370,pool_236,Retained
3000588507,102.9463619932120,pool_238,Pingora
3000588507,102.5336786301370,pool_240,Retained
3000588507,102.5189744932120,pool_242,Pingora
3000588507,102.4949461823190,pool_241,Two Harbors
3000588507,101.5020311823190,pool_264,Two Harbors
3000588507,101.4888894301370,pool_263,Retained
3000588507,101.2088619932120,pool_265,Pingora
3000588507,100.6606786301370,pool_267,Retained
3000588507,100.6459744932120,pool_269,Pingora
3000588507,100.6219461823190,pool_268,Two Harbors
3000588660,103.2868552384220,pool_10,Two Harbors
3000588660,103.2565372739730,pool_9,Retained
3000588660,103.1774332702150,pool_11,Pingora
3000588660,101.8287302384220,pool_14,Two Harbors
3000588660,101.7984122739730,pool_13,Retained
3000588660,101.7511832702150,pool_15,Pingora
3000588738,104.7563156301370,pool_251,Retained
3000588738,103.3428156301370,pool_253,Retained
3000588797,102.8917878206720,pool_6,Two Harbors
3000588797,102.8166035821920,pool_4,Pingora
3000588797,102.7126800821920,pool_5,Retained
3000588797,102.4275378207920,pool_233,Two Harbors
3000588797,102.3694035821920,pool_231,Pingora
3000588797,102.3164420821920,pool_232,Retained
3000588797,102.0386628206720,pool_10,Two Harbors
3000588797,101.9663128207920,pool_237,Two Harbors
3000588797,101.9634785821920,pool_8,Pingora
3000588797,101.9081785821920,pool_235,Pingora
3000588797,101.8595550821920,pool_9,Retained
3000588797,101.8552170821920,pool_236,Retained
3000588838,103.1014798493150,pool_9,Retained
3000588838,103.0248342040010,pool_10,Two Harbors
3000588838,103.0146543040210,pool_11,Pingora
3000588838,102.7629568493150,pool_236,Retained
3000588838,102.7519043040210,pool_238,Pingora
3000588838,102.6958842041540,pool_237,Two Harbors
3000588838,101.6433548493150,pool_13,Retained
3000588838,101.5884043040210,pool_15,Pingora
3000588838,101.5667092040010,pool_14,Two Harbors
3000588838,101.3714043040210,pool_242,Pingora
3000588838,101.3355818493150,pool_240,Retained
3000588838,101.2685092041540,pool_241,Two Harbors
3000588865,103.9417955452060,pool_9,Retained
3000588865,103.8103103215810,pool_10,Two Harbors
3000588865,103.7101836142280,pool_11,Pingora
3000588865,103.5292640652050,pool_236,Retained
3000588865,103.4112383217340,pool_237,Two Harbors
3000588865,103.3776836142280,pool_238,Pingora
3000588865,102.6670639452050,pool_13,Retained
3000588865,102.5228253215810,pool_14,Two Harbors
3000588865,102.5119936142280,pool_15,Pingora
3000588865,102.3994689452050,pool_240,Retained
3000588865,102.3363936142280,pool_242,Pingora
3000588865,102.2660253217340,pool_241,Two Harbors
3000588968,105.9281906301370,pool_436,Retained
3000588968,105.3813156301370,pool_355,Retained
3000588968,104.5281906301370,pool_368,Retained
3000588968,104.4844406301370,pool_381,Retained
3000588968,104.2563156301370,pool_452,Retained
3000588968,104.0688156301370,pool_394,Retained
3000588968,103.9594406301370,pool_407,Retained
3000588968,103.6313156301370,pool_251,Retained
3000588968,102.2178156301370,pool_253,Retained
3000589165,103.9235428644520,pool_348,Two Harbors
3000589165,103.8972376575340,pool_347,Retained
3000589165,103.8948309669620,pool_349,Pingora
3000589165,103.7047928644520,pool_361,Two Harbors
3000589165,103.6784876575340,pool_360,Retained
3000589165,103.6760809669620,pool_362,Pingora
3000589165,103.5079178644520,pool_374,Two Harbors
3000589165,103.4816126575340,pool_373,Retained
3000589165,103.4792059669620,pool_375,Pingora
3000589165,103.3110428644520,pool_387,Two Harbors
3000589165,103.2847376575340,pool_386,Retained
3000589165,103.2823309669620,pool_388,Pingora
3000589165,103.2717059669620,pool_352,Pingora
3000589165,103.2535428644520,pool_351,Two Harbors
3000589165,103.2272376575340,pool_350,Retained
3000589165,103.1579178644520,pool_400,Two Harbors
3000589165,103.1316126575340,pool_399,Retained
3000589165,103.1292059669620,pool_401,Pingora
3000589165,102.8297928644520,pool_241,Two Harbors
3000589165,102.8034876575340,pool_240,Retained
3000589165,102.8010809669620,pool_242,Pingora
3000589165,102.6810809669620,pool_365,Pingora
3000589165,102.6629178644520,pool_364,Two Harbors
3000589165,102.6366126575340,pool_363,Retained
3000589165,102.5935809669620,pool_378,Pingora
3000589165,102.5754178644520,pool_377,Two Harbors
3000589165,102.5491126575340,pool_376,Retained
3000589165,102.4185809669620,pool_391,Pingora
3000589165,102.4004178644520,pool_390,Two Harbors
3000589165,102.3741126575340,pool_389,Retained
3000589165,102.1779559669620,pool_404,Pingora
3000589165,102.1597928644520,pool_403,Two Harbors
3000589165,102.1334876575340,pool_402,Retained
3000589165,101.7404559669620,pool_246,Pingora
3000589165,101.7222928644520,pool_245,Two Harbors
3000589165,101.6959876575340,pool_244,Retained
3000589202,103.3616511864910,pool_10,Two Harbors
3000589202,103.1917955452060,pool_9,Retained
3000589202,103.1476325512890,pool_11,Pingora
3000589202,102.0741661864910,pool_14,Two Harbors
3000589202,101.9283825512890,pool_15,Pingora
3000589202,101.9170639452050,pool_13,Retained
3000589304,103.5376950432630,pool_10,Two Harbors
3000589304,103.5065372739730,pool_9,Retained
3000589304,103.3944986065360,pool_11,Pingora
3000589304,103.2087450434160,pool_237,Two Harbors
3000589304,103.1680142739730,pool_236,Retained
3000589304,103.1317486065360,pool_238,Pingora
3000589304,102.0795700432630,pool_14,Two Harbors
3000589304,102.0484122739730,pool_13,Retained
3000589304,101.9682486065360,pool_15,Pingora
3000589304,101.7813700434160,pool_241,Two Harbors
3000589304,101.7512486065360,pool_242,Pingora
3000589304,101.7406392739730,pool_240,Retained
3000589343,102.8034876575340,pool_240,Retained
3000589343,102.6619707476480,pool_242,Pingora
3000589343,102.6254618325770,pool_241,Two Harbors
3000589343,101.6959876575340,pool_244,Retained
3000589343,101.6013457476480,pool_246,Pingora
3000589343,101.5179618325770,pool_245,Two Harbors
3000589348,102.4858242563600,pool_19,Pingora
3000589348,102.3964554657530,pool_17,Retained
3000589348,102.2268242563600,pool_246,Pingora
3000589348,102.0180654657530,pool_244,Retained
3000589348,101.7820742563600,pool_22,Pingora
3000589348,101.6900804657530,pool_21,Retained
3000589348,101.4650742563600,pool_249,Pingora
3000589348,101.2406904657530,pool_248,Retained
3000589355,103.3949205452060,pool_129,Retained
3000589355,103.3936992439790,pool_130,Two Harbors
3000589355,103.3511705452060,pool_142,Retained
3000589355,103.3499492439790,pool_143,Two Harbors
3000589355,103.2786896384170,pool_131,Pingora
3000589355,103.2636705452060,pool_155,Retained
3000589355,103.2624492439790,pool_156,Two Harbors
3000589355,103.2349396384170,pool_144,Pingora
3000589355,103.1474396384170,pool_157,Pingora
3000589355,103.0667955452060,pool_9,Retained
3000589355,103.0655742439790,pool_10,Two Harbors
3000589355,102.9505646384170,pool_11,Pingora
3000589355,102.9290022441320,pool_358,Two Harbors
3000589355,102.9167640652050,pool_357,Retained
3000589355,102.8905646384170,pool_359,Pingora
3000589355,102.8852522441320,pool_371,Two Harbors
3000589355,102.8730140652050,pool_370,Retained
3000589355,102.8468146384170,pool_372,Pingora
3000589355,102.8415022441320,pool_384,Two Harbors
3000589355,102.8292640652050,pool_383,Retained
3000589355,102.8030646384170,pool_385,Pingora
3000589355,102.7540022441320,pool_397,Two Harbors
3000589355,102.7417640652060,pool_396,Retained
3000589355,102.7155646384170,pool_398,Pingora
3000589355,102.6780014452050,pool_145,Retained
3000589355,102.6665022441320,pool_237,Two Harbors
3000589355,102.6640267439790,pool_146,Two Harbors
3000589355,102.6542640652050,pool_236,Retained
3000589355,102.6280646384170,pool_238,Pingora
3000589355,102.6278721384170,pool_147,Pingora
3000589355,102.5795639452050,pool_132,Retained
3000589355,102.5655892439790,pool_133,Two Harbors
3000589355,102.5294346384170,pool_134,Pingora
3000589355,102.4513346384170,pool_362,Pingora
3000589355,102.3994689452050,pool_360,Retained
3000589355,102.3962892441320,pool_361,Two Harbors
3000589355,102.2733139452050,pool_158,Retained
3000589355,102.2593392439790,pool_159,Two Harbors
3000589355,102.2544596384170,pool_375,Pingora
3000589355,102.2231846384170,pool_160,Pingora
3000589355,102.2025939452050,pool_373,Retained
3000589355,102.1994142441320,pool_374,Two Harbors
3000589355,102.0575846384170,pool_388,Pingora
3000589355,102.0108139452050,pool_168,Retained
3000589355,102.0057189452050,pool_386,Retained
3000589355,102.0025392441320,pool_387,Two Harbors
3000589355,101.9968392439790,pool_169,Two Harbors
3000589355,101.9606846384170,pool_170,Pingora
3000589355,101.9044596384170,pool_401,Pingora
3000589355,101.8525939452050,pool_399,Retained
3000589355,101.8494142441320,pool_400,Two Harbors
3000589355,101.7920639452050,pool_13,Retained
3000589355,101.7780892439790,pool_14,Two Harbors
3000589355,101.7419346384170,pool_15,Pingora
3000589355,101.5763346384170,pool_242,Pingora
3000589355,101.5244689452050,pool_240,Retained
3000589355,101.5212892441320,pool_241,Two Harbors
3000589443,102.9372649219560,pool_10,Two Harbors
3000589443,102.8216429570500,pool_11,Pingora
3000589443,102.7191133972600,pool_9,Retained
3000589443,102.7140649221080,pool_237,Two Harbors
3000589443,102.6766429570500,pool_238,Pingora
3000589443,102.4881673972600,pool_236,Retained
3000589443,101.1916399219560,pool_14,Two Harbors
3000589443,101.1078929570500,pool_15,Pingora
3000589443,100.9734883972600,pool_13,Retained
3000589443,100.8693929570500,pool_242,Pingora
3000589443,100.8599399221080,pool_241,Two Harbors
3000589443,100.6340423972600,pool_240,Retained
3000589559,102.7852264879040,pool_6,Two Harbors
3000589559,102.6998448949390,pool_7,Pingora
3000589559,102.5383064178080,pool_5,Retained
3000589559,102.4909954879040,pool_10,Two Harbors
3000589559,102.3892298949390,pool_11,Pingora
3000589559,102.3452504880560,pool_233,Two Harbors
3000589559,102.3323448949390,pool_234,Pingora
3000589559,102.3197589178080,pool_9,Retained
3000589559,102.2860454880560,pool_237,Two Harbors
3000589559,102.2704798949390,pool_238,Pingora
3000589559,102.1073179178080,pool_236,Retained
3000589559,102.0744265428080,pool_232,Retained
3000589563,104.3716479951370,pool_9,Retained
3000589563,104.2324575427840,pool_10,Two Harbors
3000589563,103.7290593082190,pool_11,Pingora
3000589563,103.5170926301370,pool_13,Retained
3000589563,103.3490105427840,pool_14,Two Harbors
3000589563,103.2154218082190,pool_15,Pingora
3000589591,103.6223126493220,pool_14,Two Harbors
3000589591,103.6131432095890,pool_13,Retained
3000589591,103.5579656653620,pool_15,Pingora
3000589591,103.2279656653620,pool_242,Pingora
3000589591,103.1860726494750,pool_241,Two Harbors
3000589591,103.1423863095890,pool_240,Retained
3000589591,102.7166156653620,pool_19,Pingora
3000589591,102.7145226493220,pool_18,Two Harbors
3000589591,102.6940081095890,pool_17,Retained
3000589591,102.5386156653620,pool_246,Pingora
3000589591,102.4151226494750,pool_245,Two Harbors
3000589591,102.3710531095890,pool_244,Retained
3000589596,103.1917955452060,pool_9,Retained
3000589596,103.1046072512960,pool_10,Two Harbors
3000589596,102.9462773253990,pool_11,Pingora
3000589596,101.9170639452050,pool_13,Retained
3000589596,101.8171222512960,pool_14,Two Harbors
3000589596,101.7498873253990,pool_15,Pingora
3000589596,101.3605455452050,pool_36,Retained
3000589596,101.2733572512960,pool_37,Two Harbors
3000589596,101.1150273253990,pool_38,Pingora
3000589596,99.6665639452055,pool_40,Retained
3000589596,99.5666222512955,pool_41,Two Harbors
3000589596,99.4899873253986,pool_42,Pingora
3000589646,101.5605964591600,pool_6,Two Harbors
3000589646,101.5359540931510,pool_5,Retained
3000589646,101.4089690727290,pool_7,Pingora
3000589646,101.0221364593130,pool_233,Two Harbors
3000589646,100.9884814931510,pool_232,Retained
3000589646,100.9569114591600,pool_10,Two Harbors
3000589646,100.9559414931510,pool_9,Retained
3000589646,100.9439690727290,pool_234,Pingora
3000589646,100.8462440727290,pool_11,Pingora
3000589646,100.7237114593130,pool_237,Two Harbors
3000589646,100.7155764931510,pool_236,Retained
3000589646,100.7022440727290,pool_238,Pingora
3000589714,102.6624960547950,pool_309,Retained
3000589714,102.6187460547950,pool_317,Retained
3000589714,102.5749960547950,pool_325,Retained
3000589714,102.4917988447950,pool_232,Retained
3000589714,102.4656210547950,pool_236,Retained
3000589819,101.0953406951190,pool_234,Pingora
3000589819,101.0617904934950,pool_233,Two Harbors
3000589819,101.0103197397260,pool_232,Retained
3000589819,100.9210906951190,pool_398,Pingora
3000589819,100.8508654934950,pool_397,Two Harbors
3000589819,100.8335906951190,pool_238,Pingora
3000589819,100.8249147397260,pool_396,Retained
3000589819,100.7633654934950,pool_237,Two Harbors
3000589819,100.7374147397260,pool_236,Retained
3000589873,102.1635450141040,pool_6,Two Harbors
3000589873,102.0137284452050,pool_5,Retained
3000589873,101.8693140141040,pool_10,Two Harbors
3000589873,101.7951809452060,pool_9,Retained
3000589873,101.7516320357980,pool_7,Pingora
3000589873,101.7235690142570,pool_233,Two Harbors
3000589873,101.6643640142570,pool_237,Two Harbors
3000589873,101.6642820357980,pool_11,Pingora
3000589873,101.5827399452050,pool_236,Retained
3000589873,101.5498485702050,pool_232,Retained
3000589873,101.5455320357980,pool_238,Pingora
3000589873,101.3841320357980,pool_234,Pingora
3000589873,100.2260450141040,pool_33,Two Harbors
3000589873,100.0762284452050,pool_32,Retained
3000589873,99.9625140141044,pool_37,Two Harbors
3000589873,99.8883809452055,pool_36,Retained
3000589873,99.8613640142569,pool_264,Two Harbors
3000589873,99.8141320357979,pool_34,Pingora
3000589873,99.8123190142569,pool_260,Two Harbors
3000589873,99.7797399452055,pool_263,Retained
3000589873,99.7477820357979,pool_38,Pingora
3000589873,99.7425320357979,pool_265,Pingora
3000589873,99.6385985702055,pool_259,Retained
3000589873,99.4728820357980,pool_261,Pingora
3000589893,102.9810459863010,pool_416,Retained
3000589893,102.7647422642470,pool_415,Pingora
3000589893,102.6714537446100,pool_417,Two Harbors
3000589893,101.8692459863010,pool_419,Retained
3000589893,101.8247959863010,pool_240,Retained
3000589893,101.6529422642470,pool_418,Pingora
3000589893,101.6084922642470,pool_239,Pingora
3000589893,101.5596537446100,pool_420,Two Harbors
3000589893,101.5152037446100,pool_241,Two Harbors
3000589893,100.7754959863010,pool_244,Retained
3000589893,100.5591922642470,pool_243,Pingora
3000589893,100.4659037446100,pool_245,Two Harbors
3000589957,102.5192442008690,pool_10,Two Harbors
3000589957,102.3913618876320,pool_11,Pingora
3000589957,102.2565372739730,pool_9,Retained
3000589957,102.1902942010220,pool_237,Two Harbors
3000589957,102.1286118876320,pool_238,Pingora
3000589957,101.9180142739730,pool_236,Retained
3000589957,101.0611192008690,pool_14,Two Harbors
3000589957,100.9651118876320,pool_15,Pingora
3000589957,100.7984122739730,pool_13,Retained
3000589957,100.7629192010220,pool_241,Two Harbors
3000589957,100.7481118876320,pool_242,Pingora
3000589957,100.6847442008690,pool_37,Two Harbors
3000589957,100.5563618876320,pool_38,Pingora
3000589957,100.4906392739730,pool_240,Retained
3000589957,100.4220372739730,pool_36,Retained
3000589957,100.4132942010220,pool_264,Two Harbors
3000589957,100.3516118876320,pool_265,Pingora
3000589957,100.1410142739730,pool_263,Retained
3000589957,99.1146692010219,pool_268,Two Harbors
3000589957,99.0998618876315,pool_269,Pingora
3000589957,98.8423892739726,pool_267,Retained
3000589957,98.7025192008693,pool_41,Two Harbors
3000589957,98.5971118876315,pool_42,Pingora
3000589957,98.4398122739726,pool_40,Retained
3000590033,102.7721168190930,pool_6,Two Harbors
3000590033,102.7126800821920,pool_5,Retained
3000590033,102.6936552953270,pool_4,Pingora
3000590033,102.3164420821920,pool_232,Retained
3000590033,102.3078668192120,pool_233,Two Harbors
3000590033,102.2464552953270,pool_231,Pingora
3000590033,101.9189918190930,pool_10,Two Harbors
3000590033,101.8595550821920,pool_9,Retained
3000590033,101.8552170821920,pool_236,Retained
3000590033,101.8466418192120,pool_237,Two Harbors
3000590033,101.8405302953270,pool_8,Pingora
3000590033,101.7852302953270,pool_235,Pingora
3000590052,103.1377901839270,pool_237,Two Harbors
3000590052,103.0292640652050,pool_236,Retained
3000590052,103.0263752126890,pool_238,Pingora
3000590052,101.9925771839270,pool_241,Two Harbors
3000590052,101.9665452126890,pool_242,Pingora
3000590052,101.8994689452050,pool_240,Retained
3000590068,104.0281906301370,pool_368,Retained
3000590068,103.9844406301370,pool_381,Retained
3000590068,103.7563156301370,pool_452,Retained
3000590068,103.5688156301370,pool_394,Retained
3000590068,103.4594406301370,pool_407,Retained
3000590068,103.1313156301370,pool_251,Retained
3000590068,101.7178156301370,pool_253,Retained
3000590175,103.6593495654790,pool_325,Retained
3000590175,103.5499745654790,pool_236,Retained
3000590175,103.3401942054790,pool_326,Two Harbors
3000590175,103.3343152054790,pool_240,Retained
3000590175,103.2308192054790,pool_237,Two Harbors
3000590175,103.1655492054790,pool_324,Pingora
3000590175,103.0561742054790,pool_235,Pingora
3000590175,103.0559242054790,pool_241,Two Harbors
3000590175,102.9740992054790,pool_239,Pingora
3000590186,103.1658883972600,pool_155,Retained
3000590186,103.0219600483080,pool_156,Two Harbors
3000590186,102.9690133972600,pool_9,Retained
3000590186,102.8867070547950,pool_157,Pingora
3000590186,102.8250850483080,pool_10,Two Harbors
